index STRING_id
427 1257118.L8GG18
428 1257118.L8GG22
429 1257118.L8GG24
430 1257118.L8GG25
431 1257118.L8GG28
432 1257118.L8GG29
433 1257118.L8GG31
434 1257118.L8GG33
435 1257118.L8GG34
436 1257118.L8GG35
437 1257118.L8GG37
438 1257118.L8GG39
439 1257118.L8GG40
440 1257118.L8GG41
441 1257118.L8GG44
442 1257118.L8GG46
443 1257118.L8GG49
444 1257118.L8GG50
445 1257118.L8GG51
446 1257118.L8GG52
447 1257118.L8GG53
448 1257118.L8GG56
449 1257118.L8GG58
450 1257118.L8GG59
451 1257118.L8GG63
452 1257118.L8GG64
453 1257118.L8GG67
454 1257118.L8GG69
455 1257118.L8GG72
456 1257118.L8GG73
457 1257118.L8GG74
458 1257118.L8GG75
459 1257118.L8GG76
460 1257118.L8GG78
461 1257118.L8GG80
462 1257118.L8GG81
463 1257118.L8GG82
464 1257118.L8GG83
465 1257118.L8GG84
466 1257118.L8GG87
467 1257118.L8GG90
468 1257118.L8GG91
469 1257118.L8GG94
470 1257118.L8GG99
471 1257118.L8GGA4
472 1257118.L8GGA7
473 1257118.L8GGA8
474 1257118.L8GGA9
475 1257118.L8GGB1
476 1257118.L8GGB2
477 1257118.L8GGB3
478 1257118.L8GGB5
479 1257118.L8GGC0
480 1257118.L8GGC3
481 1257118.L8GGC6
482 1257118.L8GGC8
483 1257118.L8GGD3
484 1257118.L8GGD6
485 1257118.L8GGD8
486 1257118.L8GGE0
487 1257118.L8GGE2
488 1257118.L8GGE7
489 1257118.L8GGE8
490 1257118.L8GGF1
491 1257118.L8GGF3
492 1257118.L8GGF4
493 1257118.L8GGF7
494 1257118.L8GGF9
495 1257118.L8GGG4
496 1257118.L8GGG5
497 1257118.L8GGG6
498 1257118.L8GGG7
499 1257118.L8GGH0
500 1257118.L8GGH2
501 1257118.L8GGH3
502 1257118.L8GGH4
503 1257118.L8GGH5
504 1257118.L8GGI0
505 1257118.L8GGI2
506 1257118.L8GGI3
507 1257118.L8GGI4
508 1257118.L8GGI5
509 1257118.L8GGI6
510 1257118.L8GGI7
511 1257118.L8GGI8
512 1257118.L8GGJ1
513 1257118.L8GGJ4
514 1257118.L8GGJ9
515 1257118.L8GGK3
516 1257118.L8GGK4
517 1257118.L8GGL2
518 1257118.L8GGL6
519 1257118.L8GGM0
520 1257118.L8GGM1
521 1257118.L8GGM2
522 1257118.L8GGM8
523 1257118.L8GGN0
524 1257118.L8GGN1
525 1257118.L8GGN4
526 1257118.L8GGN7
527 1257118.L8GGN8
528 1257118.L8GGN9
529 1257118.L8GGP0
530 1257118.L8GGP1
531 1257118.L8GGP3
532 1257118.L8GGP4
533 1257118.L8GGP9
534 1257118.L8GGQ0
535 1257118.L8GGQ1
536 1257118.L8GGQ3
537 1257118.L8GGQ5
538 1257118.L8GGQ6
539 1257118.L8GGQ8
540 1257118.L8GGR1
541 1257118.L8GGR4
542 1257118.L8GGR5
543 1257118.L8GGR7
544 1257118.L8GGR9
545 1257118.L8GGS0
546 1257118.L8GGS1
547 1257118.L8GGS4
548 1257118.L8GGS6
549 1257118.L8GGS7
550 1257118.L8GGS9
551 1257118.L8GGT0
552 1257118.L8GGT2
553 1257118.L8GGT6
554 1257118.L8GGT8
555 1257118.L8GGT9
556 1257118.L8GGU8
557 1257118.L8GGV1
558 1257118.L8GGV5
559 1257118.L8GGV7
560 1257118.L8GGV8
561 1257118.L8GGW0
562 1257118.L8GGW3
563 1257118.L8GGW4
