index STRING_id
81 1122615.GCA_000422845_00117
82 1122615.GCA_000422845_00118
83 1122615.GCA_000422845_00119
84 1122615.GCA_000422845_00120
85 1122615.GCA_000422845_00121
86 1122615.GCA_000422845_00123
87 1122615.GCA_000422845_00125
88 1122615.GCA_000422845_00128
89 1122615.GCA_000422845_00130
90 1122615.GCA_000422845_00131
91 1122615.GCA_000422845_00133
92 1122615.GCA_000422845_00134
93 1122615.GCA_000422845_00135
94 1122615.GCA_000422845_00136
95 1122615.GCA_000422845_00137
96 1122615.GCA_000422845_00144
97 1122615.GCA_000422845_00147
98 1122615.GCA_000422845_00148
99 1122615.GCA_000422845_00149
100 1122615.GCA_000422845_00150
101 1122615.GCA_000422845_00151
102 1122615.GCA_000422845_00152
103 1122615.GCA_000422845_00153
104 1122615.GCA_000422845_00155
105 1122615.GCA_000422845_00156
106 1122615.GCA_000422845_00157
107 1122615.GCA_000422845_00160
108 1122615.GCA_000422845_00161
109 1122615.GCA_000422845_00162
110 1122615.GCA_000422845_00163
111 1122615.GCA_000422845_00164
112 1122615.GCA_000422845_00165
113 1122615.GCA_000422845_00166
114 1122615.GCA_000422845_00167
115 1122615.GCA_000422845_00168
116 1122615.GCA_000422845_00169
117 1122615.GCA_000422845_00171
118 1122615.GCA_000422845_00172
119 1122615.GCA_000422845_00174
120 1122615.GCA_000422845_00175
121 1122615.GCA_000422845_00177
122 1122615.GCA_000422845_00178
123 1122615.GCA_000422845_00180
124 1122615.GCA_000422845_00181
125 1122615.GCA_000422845_00182
126 1122615.GCA_000422845_00183
127 1122615.GCA_000422845_00184
128 1122615.GCA_000422845_00185
129 1122615.GCA_000422845_00186
130 1122615.GCA_000422845_00190
131 1122615.GCA_000422845_00191
132 1122615.GCA_000422845_00192
133 1122615.GCA_000422845_00194
134 1122615.GCA_000422845_00195
135 1122615.GCA_000422845_00196
136 1122615.GCA_000422845_00197
137 1122615.GCA_000422845_00198
138 1122615.GCA_000422845_00199
139 1122615.GCA_000422845_00202
140 1122615.GCA_000422845_00203
141 1122615.GCA_000422845_00204
142 1122615.GCA_000422845_00205
143 1122615.GCA_000422845_00206
144 1122615.GCA_000422845_00208
145 1122615.GCA_000422845_00209
146 1122615.GCA_000422845_00210
147 1122615.GCA_000422845_00212
148 1122615.GCA_000422845_00214
149 1122615.GCA_000422845_00215
150 1122615.GCA_000422845_00216
151 1122615.GCA_000422845_00218
152 1122615.GCA_000422845_00220
153 1122615.GCA_000422845_00221
154 1122615.GCA_000422845_00222
155 1122615.GCA_000422845_00229
156 1122615.GCA_000422845_00230
157 1122615.GCA_000422845_00231
158 1122615.GCA_000422845_00232
159 1122615.GCA_000422845_00233
160 1122615.GCA_000422845_00234
161 1122615.GCA_000422845_00236
162 1122615.GCA_000422845_00237
163 1122615.GCA_000422845_00239
164 1122615.GCA_000422845_00242
165 1122615.GCA_000422845_00243
166 1122615.GCA_000422845_00246
167 1122615.GCA_000422845_00248
168 1122615.GCA_000422845_00249
169 1122615.GCA_000422845_00250
170 1122615.GCA_000422845_00251
171 1122615.GCA_000422845_00252
172 1122615.GCA_000422845_00258
173 1122615.GCA_000422845_00273
174 1122615.GCA_000422845_00275
175 1122615.GCA_000422845_00297
176 1122615.GCA_000422845_00298
177 1122615.GCA_000422845_00300
178 1122615.GCA_000422845_00302
179 1122615.GCA_000422845_00303
180 1122615.GCA_000422845_00304
181 1122615.GCA_000422845_00306
182 1122615.GCA_000422845_00307
183 1122615.GCA_000422845_00308
184 1122615.GCA_000422845_00311
185 1122615.GCA_000422845_00312
186 1122615.GCA_000422845_00313
187 1122615.GCA_000422845_00315
188 1122615.GCA_000422845_00316
189 1122615.GCA_000422845_00319
190 1122615.GCA_000422845_00320
191 1122615.GCA_000422845_00321
192 1122615.GCA_000422845_00325
193 1122615.GCA_000422845_00326
194 1122615.GCA_000422845_00327
195 1122615.GCA_000422845_00328
196 1122615.GCA_000422845_00329
197 1122615.GCA_000422845_00330
198 1122615.GCA_000422845_00331
199 1122615.GCA_000422845_00333
200 1122615.GCA_000422845_00334
201 1122615.GCA_000422845_00335
202 1122615.GCA_000422845_00336
203 1122615.GCA_000422845_00339
204 1122615.GCA_000422845_00340
205 1122615.GCA_000422845_00341
206 1122615.GCA_000422845_00342
207 1122615.GCA_000422845_00343
208 1122615.GCA_000422845_00344
209 1122615.GCA_000422845_00348
210 1122615.GCA_000422845_00349
211 1122615.GCA_000422845_00350
212 1122615.GCA_000422845_00351
213 1122615.GCA_000422845_00355
214 1122615.GCA_000422845_00359
215 1122615.GCA_000422845_00361
216 1122615.GCA_000422845_00363
217 1122615.GCA_000422845_00364
218 1122615.GCA_000422845_00365
219 1122615.GCA_000422845_00366
220 1122615.GCA_000422845_00368
