index STRING_id
80 129961.GCA_001890765_00158
81 129961.GCA_001890765_00161
82 129961.GCA_001890765_00162
83 129961.GCA_001890765_00163
84 129961.GCA_001890765_00168
85 129961.GCA_001890765_00170
86 129961.GCA_001890765_00172
87 129961.GCA_001890765_00173
88 129961.GCA_001890765_00174
89 129961.GCA_001890765_00177
90 129961.GCA_001890765_00179
91 129961.GCA_001890765_00180
92 129961.GCA_001890765_00181
93 129961.GCA_001890765_00187
94 129961.GCA_001890765_00190
95 129961.GCA_001890765_00193
96 129961.GCA_001890765_00194
97 129961.GCA_001890765_00195
98 129961.GCA_001890765_00196
99 129961.GCA_001890765_00197
100 129961.GCA_001890765_00198
101 129961.GCA_001890765_00199
102 129961.GCA_001890765_00200
103 129961.GCA_001890765_00201
104 129961.GCA_001890765_00202
105 129961.GCA_001890765_00203
106 129961.GCA_001890765_00204
107 129961.GCA_001890765_00208
108 129961.GCA_001890765_00211
109 129961.GCA_001890765_00214
110 129961.GCA_001890765_00215
111 129961.GCA_001890765_00217
112 129961.GCA_001890765_00219
113 129961.GCA_001890765_00220
114 129961.GCA_001890765_00221
115 129961.GCA_001890765_00222
116 129961.GCA_001890765_00223
117 129961.GCA_001890765_00224
118 129961.GCA_001890765_00225
119 129961.GCA_001890765_00226
120 129961.GCA_001890765_00227
121 129961.GCA_001890765_00228
122 129961.GCA_001890765_00229
123 129961.GCA_001890765_00230
124 129961.GCA_001890765_00232
125 129961.GCA_001890765_00233
126 129961.GCA_001890765_00234
127 129961.GCA_001890765_00235
128 129961.GCA_001890765_00239
129 129961.GCA_001890765_00240
130 129961.GCA_001890765_00241
131 129961.GCA_001890765_00242
132 129961.GCA_001890765_00243
133 129961.GCA_001890765_00244
134 129961.GCA_001890765_00245
135 129961.GCA_001890765_00246
136 129961.GCA_001890765_00249
137 129961.GCA_001890765_00250
138 129961.GCA_001890765_00252
139 129961.GCA_001890765_00253
140 129961.GCA_001890765_00255
141 129961.GCA_001890765_00257
142 129961.GCA_001890765_00258
143 129961.GCA_001890765_00261
144 129961.GCA_001890765_00263
145 129961.GCA_001890765_00264
146 129961.GCA_001890765_00265
147 129961.GCA_001890765_00266
148 129961.GCA_001890765_00267
149 129961.GCA_001890765_00268
150 129961.GCA_001890765_00269
151 129961.GCA_001890765_00271
152 129961.GCA_001890765_00273
153 129961.GCA_001890765_00276
154 129961.GCA_001890765_00277
155 129961.GCA_001890765_00278
156 129961.GCA_001890765_00279
157 129961.GCA_001890765_00281
158 129961.GCA_001890765_00282
159 129961.GCA_001890765_00284
160 129961.GCA_001890765_00286
161 129961.GCA_001890765_00289
162 129961.GCA_001890765_00291
163 129961.GCA_001890765_00294
164 129961.GCA_001890765_00295
165 129961.GCA_001890765_00296
166 129961.GCA_001890765_00297
167 129961.GCA_001890765_00298
168 129961.GCA_001890765_00299
169 129961.GCA_001890765_00300
170 129961.GCA_001890765_00301
171 129961.GCA_001890765_00303
172 129961.GCA_001890765_00304
173 129961.GCA_001890765_00305
174 129961.GCA_001890765_00307
175 129961.GCA_001890765_00309
176 129961.GCA_001890765_00310
177 129961.GCA_001890765_00313
178 129961.GCA_001890765_00315
179 129961.GCA_001890765_00317
180 129961.GCA_001890765_00318
181 129961.GCA_001890765_00320
182 129961.GCA_001890765_00323
183 129961.GCA_001890765_00324
184 129961.GCA_001890765_00326
185 129961.GCA_001890765_00327
186 129961.GCA_001890765_00328
187 129961.GCA_001890765_00329
188 129961.GCA_001890765_00330
189 129961.GCA_001890765_00336
190 129961.GCA_001890765_00337
191 129961.GCA_001890765_00338
192 129961.GCA_001890765_00341
193 129961.GCA_001890765_00342
194 129961.GCA_001890765_00343
195 129961.GCA_001890765_00344
196 129961.GCA_001890765_00345
197 129961.GCA_001890765_00348
198 129961.GCA_001890765_00349
199 129961.GCA_001890765_00356
200 129961.GCA_001890765_00361
201 129961.GCA_001890765_00362
202 129961.GCA_001890765_00363
203 129961.GCA_001890765_00364
204 129961.GCA_001890765_00365
205 129961.GCA_001890765_00366
206 129961.GCA_001890765_00367
207 129961.GCA_001890765_00368
208 129961.GCA_001890765_00370
209 129961.GCA_001890765_00371
210 129961.GCA_001890765_00379
211 129961.GCA_001890765_00380
212 129961.GCA_001890765_00381
213 129961.GCA_001890765_00382
214 129961.GCA_001890765_00384
215 129961.GCA_001890765_00385
216 129961.GCA_001890765_00386
217 129961.GCA_001890765_00387
218 129961.GCA_001890765_00388
219 129961.GCA_001890765_00389
220 129961.GCA_001890765_00392
221 129961.GCA_001890765_00393
222 129961.GCA_001890765_00394
223 129961.GCA_001890765_00395
224 129961.GCA_001890765_00397
225 129961.GCA_001890765_00398
226 129961.GCA_001890765_00399
227 129961.GCA_001890765_00400
228 129961.GCA_001890765_00401
229 129961.GCA_001890765_00402
230 129961.GCA_001890765_00407
231 129961.GCA_001890765_00408
232 129961.GCA_001890765_00409
